keep,place_id,name,rating,review_count,price_level,primary_type,types,areas,queries,address,maps_url
"","ChIJ2wJWEuhjMEARiwocOYOuE7E","IMBIR TEA HOUSE BAKIXANOV","4.6","14","","Tea house","Tea house|Tea house","centre","tea house","Bakikhanov Residence ; Hüseyin Ərəblinski, 18 küç, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=IMBIR%20TEA%20HOUSE%20BAKIXANOV&query_place_id=ChIJ2wJWEuhjMEARiwocOYOuE7E"
"","ChIJP5VR31ReMEAR1_hfLhbECiA","Bağ Evi Restaurant","4.6","14","","Restaurant","Restaurant|Restaurant","centre","restaurant","F4JF+746, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ba%C4%9F%20Evi%20Restaurant&query_place_id=ChIJP5VR31ReMEAR1_hfLhbECiA"
"","ChIJYXjuKt19MEARYvF4W8x0SUM","Eyvan Steak House","4.4","14","","Restaurant","Restaurant|Restaurant","centre","steak house","100 Bəşir Səfəroğlu, Bakı 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Eyvan%20Steak%20House&query_place_id=ChIJYXjuKt19MEARYvF4W8x0SUM"
"","ChIJWbH5cJp9MEARCafHuMBnVdg","Legend karaoke & lounge","4.3","14","","Karaoke bar","Karaoke bar|Karaoke bar","centre","karaoke","11t Bəsti Bağırova, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Legend%20karaoke%20%26%20lounge&query_place_id=ChIJWbH5cJp9MEARCafHuMBnVdg"
"","ChIJBUiWqKrxMEAR9X6TtaN3xwA","Günaydın | Bilgəh","4.1","14","","Restaurant","Restaurant|Restaurant|Azerbaijani restaurant|Family restaurant|Kebab shop|Meat dish restaurant|Turkish restaurant","centre","live music restaurant","Əvvəlki ""dikiy"" plaj Bilgəh, Bakı 1094, Azerbaijan","https://www.google.com/maps/search/?api=1&query=G%C3%BCnayd%C4%B1n%20%7C%20Bilg%C9%99h&query_place_id=ChIJBUiWqKrxMEAR9X6TtaN3xwA"
"","ChIJL10ofwCRMEARA2y6RjEbnQc","Daglilar BaliqEvi","4","14","","Family restaurant","Family restaurant|Family restaurant","Novxanı, Azerbaijan","restaurant","HQ2J+6FV, Binagadi-Novkhany Hwy, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Daglilar%20BaliqEvi&query_place_id=ChIJL10ofwCRMEARA2y6RjEbnQc"
"","ChIJeXgDQF3zMEARCOgHxKFT4Oc","Divas Karaoke","4.9","13","","Karaoke bar","Karaoke bar|Karaoke bar","centre","karaoke","Sea Breeze Resort, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Divas%20Karaoke&query_place_id=ChIJeXgDQF3zMEARCOgHxKFT4Oc"
"","ChIJLShJDd6JOkARvQ1bnpOb1PY","Kohne klub-Kristal sadliq sarayi","4.6","13","","Family restaurant","Family restaurant|Family restaurant","centre","family restaurant","6HFG+5QM, Qəsəbə, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kohne%20klub-Kristal%20sadliq%20sarayi&query_place_id=ChIJLShJDd6JOkARvQ1bnpOb1PY"
"","ChIJ52tKvwJfMEARPb8uYDJBZhw","Evdad cafe","4.6","13","","Coffee shop","Coffee shop|Coffee shop","centre|Mardakan, Azerbaijan","breakfast|cafe","F4PM+R9V, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Evdad%20cafe&query_place_id=ChIJ52tKvwJfMEARPb8uYDJBZhw"
"","ChIJnSb_06F9MEARIEsjTGZs1EQ","Qəbələ Xanlar Buzovna","4.6","13","","Restaurant","Restaurant|Restaurant","centre","dessert","Baku city, Fizuli Rustamov str, road, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C9%99b%C9%99l%C9%99%20Xanlar%20Buzovna&query_place_id=ChIJnSb_06F9MEARIEsjTGZs1EQ"
"","ChIJzU4lmRhjMEARI853noAvWZk","Faxralı xəngəlxana","4.6","13","","Restaurant","Restaurant|Restaurant|Cafe","centre","national cuisine restaurant","CXH5+C98, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Faxral%C4%B1%20x%C9%99ng%C9%99lxana&query_place_id=ChIJzU4lmRhjMEARI853noAvWZk"
"","ChIJJ4q5JgCLMEARpheua0aa-8E","Za-brata","4.2","13","","Bar","Bar|Bar","centre","bar","FWMP+8HW, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Za-brata&query_place_id=ChIJJ4q5JgCLMEARpheua0aa-8E"
"","ChIJe1i8cNGJMEARF22flcmddN4","Delux Karaoke &Cinema&Lounge","5","12","","Lounge bar","Lounge bar|Lounge bar","centre","karaoke","CRHX+VVM, Mikayil Aliyev, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Delux%20Karaoke%20%26Cinema%26Lounge&query_place_id=ChIJe1i8cNGJMEARF22flcmddN4"
"","ChIJ3xezy7x9MEARNxqO23R1lgw","1955 cafe by Samadkhan Azimov","4.8","12","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","460B Abbas Mirza Sharifzadeh St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=1955%20cafe%20by%20Samadkhan%20Azimov&query_place_id=ChIJ3xezy7x9MEARNxqO23R1lgw"
"","ChIJa9EhgV3nOkAR4iQbJFidy6c","Dana pub","4.7","12","","Cafe","Cafe|Cafe","centre","pub","Bakı Şəhəri Qaradağ rayonu Ələt qəsəbəsi Salyan yolu 71-ci km, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Dana%20pub&query_place_id=ChIJa9EhgV3nOkAR4iQbJFidy6c"
"","ChIJM8m8BQDxMEAR_k6Vj7qwtLU","Alma Lounge &Tea","4.7","12","","Family restaurant","Family restaurant|Family restaurant","centre","lounge","H2PP+HQ3, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Alma%20Lounge%20%26Tea&query_place_id=ChIJM8m8BQDxMEAR_k6Vj7qwtLU"
"","ChIJIU3MYsh9MEARriPGf0dLHhw","Ayvenqo","4.7","12","","Restaurant","Restaurant|Restaurant","centre","seafood restaurant","9 Bunyad Sardarov, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ayvenqo&query_place_id=ChIJIU3MYsh9MEARriPGf0dLHhw"
"","ChIJR6ihPIqHMEARFghxkTiRJzE","Cafe de Costa Rica","4.6","12","","Coffee shop","Coffee shop|Coffee shop","centre","coffee shop","108 Mammad Araz, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cafe%20de%20Costa%20Rica&query_place_id=ChIJR6ihPIqHMEARFghxkTiRJzE"
"","ChIJyVLf7YpfMEARsMbmVVV8qzk","Tuqay Bağları","4.3","12","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tuqay%20Ba%C4%9Flar%C4%B1&query_place_id=ChIJyVLf7YpfMEARsMbmVVV8qzk"
"","ChIJ5cn_G4VZMEAR8xkuptd2ufc","Mardakan Garden Restaurant","4.3","12","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mardakan%20Garden%20Restaurant&query_place_id=ChIJ5cn_G4VZMEAR8xkuptd2ufc"
"","ChIJ8WyA_9HzMEARRNJvJIF-WXA","RESTORE Beach","4.3","12","","Beach club","Beach club|Beach club","centre","sea view restaurant","Sea Breeze, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=RESTORE%20Beach&query_place_id=ChIJ8WyA_9HzMEARRNJvJIF-WXA"
"","ChIJscs3VaaIOkARxWqxF8pvKgk","Dördqardaş Şadliq Sarayi","4","12","","Restaurant","Restaurant|Restaurant","centre","family restaurant","6HHH+6H7, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=D%C3%B6rdqarda%C5%9F%20%C5%9Eadliq%20Sarayi&query_place_id=ChIJscs3VaaIOkARxWqxF8pvKgk"
"","ChIJxYv3Dq-IOkARXHDEnkBrDq8","Shes - Besh","4","12","","Cafe","Cafe|Cafe","centre","cafe","6HFH+C5W, Sahil, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shes%20-%20Besh&query_place_id=ChIJxYv3Dq-IOkARXHDEnkBrDq8"
"","ChIJ_bZqjMReMEARCKoygqnTE-A","Ləzzət Un Məmulatları","4","12","","Cafe","Cafe|Cafe","centre","breakfast","F5P8+R3V, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=L%C9%99zz%C9%99t%20Un%20M%C9%99mulatlar%C4%B1&query_place_id=ChIJ_bZqjMReMEARCKoygqnTE-A"
"","ChIJcxAhuR2JMEAR7E-ZCAd13oU","Hot Stone Steakhouse & Show Hall","3.9","12","","Restaurant","Restaurant|Restaurant","centre","steak house","Cəfər Cabbarlı 40, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hot%20Stone%20Steakhouse%20%26%20Show%20Hall&query_place_id=ChIJcxAhuR2JMEAR7E-ZCAd13oU"
"","ChIJOzLlRACHMEARs5SuJY8bM4s","Extra Lounge Tea House & Coffee","5","11","","Coffee shop","Coffee shop|Coffee shop","centre","tea house","89 Hasan bey Zardabi St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Extra%20Lounge%20Tea%20House%20%26%20Coffee&query_place_id=ChIJOzLlRACHMEARs5SuJY8bM4s"
"","ChIJ-WhINABjMEARDMa7UaPDGdo","Black Samurai Sushi","4.8","11","","Asian restaurant","Asian restaurant|Asian restaurant","centre","Asian restaurant","b11 Nəcəf Nərimanov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Black%20Samurai%20Sushi&query_place_id=ChIJ-WhINABjMEARDMa7UaPDGdo"
"","ChIJjbF4UzyJOkARir2FMC1CE00","GARDEN Restoran Sahil Qəsəbəsi","4.7","11","","Family restaurant","Family restaurant|Family restaurant","centre","family restaurant","6HGM+WGM, qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=GARDEN%20Restoran%20Sahil%20Q%C9%99s%C9%99b%C9%99si&query_place_id=ChIJjbF4UzyJOkARir2FMC1CE00"
"","ChIJZx4f_IOJOkARceZrae-DJSU","Terminal restoranı","4.5","11","","Restaurant","Restaurant|Restaurant","centre","cafe","5GV4+M5P, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Terminal%20restoran%C4%B1&query_place_id=ChIJZx4f_IOJOkARceZrae-DJSU"
"","ChIJe7bvyvGJOkARmGFufQXOd38","Firdevs Dönər Evi","4.5","11","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","cafe","120 Məhərrəm Seyidov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Firdevs%20D%C3%B6n%C9%99r%20Evi&query_place_id=ChIJe7bvyvGJOkARmGFufQXOd38"
"","ChIJjexJ-xOLMEARm2l708oVRUo","NUR","4.5","11","","Restaurant","Restaurant|Restaurant","centre","breakfast","FWMP+877, Unnamed Road, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=NUR&query_place_id=ChIJjexJ-xOLMEARm2l708oVRUo"
"","ChIJiUYoyO3xMEARmp5OjQ6aWT4","Terraza Baku","3.9","11","","Restaurant","Restaurant|Restaurant","centre","Indian restaurant","Galaba, Street 94 Jumeirah Bilgah Beach Hotel, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Terraza%20Baku&query_place_id=ChIJiUYoyO3xMEARmp5OjQ6aWT4"
"","ChIJpWN5erGIOkARlRKRoeLxEKM","Otel Cənub","3.5","11","","Family restaurant","Family restaurant|Family restaurant","centre","family restaurant","18 Bəxtiyar Əliyev küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Otel%20C%C9%99nub&query_place_id=ChIJpWN5erGIOkARlRKRoeLxEKM"
"","ChIJJ1-Io9OHMEAR37sOwdUb9AE","Qutab","5","10","","Family restaurant","Family restaurant|Family restaurant","centre","qutab","98 Yahya Huseynov St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qutab&query_place_id=ChIJJ1-Io9OHMEAR37sOwdUb9AE"
"","ChIJRUca-xd9MEARM2NiDd0M-zo","Nur Lounge","5","10","","Restaurant","Restaurant|Restaurant","centre","lounge","Azərbaycan, 1A Mehdi Hüseyn Küçəsi, Baku 1006, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nur%20Lounge&query_place_id=ChIJRUca-xd9MEARM2NiDd0M-zo"
"","ChIJ4zs6M5X1MEARIqfxKIdWsIk","Coffee Nice","5","10","","Coffee shop","Coffee shop|Coffee shop","centre","coffee shop","Əliyev parkının yanında, BAKI 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20Nice&query_place_id=ChIJ4zs6M5X1MEARIqfxKIdWsIk"
"","ChIJmxy9jn9ZMEARBAW3eGpcnzY","XEZRI BALIQ EVI","4.8","10","","Restaurant","Restaurant|Restaurant","centre","sea view restaurant","G54Q+W46, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=XEZRI%20BALIQ%20EVI&query_place_id=ChIJmxy9jn9ZMEARBAW3eGpcnzY"
"","ChIJGYGjv3F_MEARAKQzZRTq7AM","Aleks pastry & bakery","4.6","10","","Bakery","Bakery|Bakery","centre","bakery","8RM2+GHP, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Aleks%20pastry%20%26%20bakery&query_place_id=ChIJGYGjv3F_MEARAKQzZRTq7AM"
"","ChIJu4gDPiNfMEARqKclYh6XQXk","Very Well Restaurant","4.6","10","","Azerbaijani restaurant","Azerbaijani restaurant|Azerbaijani restaurant","centre","Azerbaijani restaurant","43a Qədəmgah, Bakı 1090, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Very%20Well%20Restaurant&query_place_id=ChIJu4gDPiNfMEARqKclYh6XQXk"
"","ChIJdcypkqVfMEAR9qxd0GoJ-9U","GOLD PUB","4.6","10","","Pub","Pub|Pub","centre","pub","Xəzər R. Binə atçılıq, Baku 1045, Azerbaijan","https://www.google.com/maps/search/?api=1&query=GOLD%20PUB&query_place_id=ChIJdcypkqVfMEAR9qxd0GoJ-9U"
"","ChIJa94aNAB9MEAR47rnvyJsBbU","Kababçı Adanalı(Adanalı kababçı)","4.4","10","","Turkish restaurant","Turkish restaurant|Turkish restaurant","centre","kebab","96 Alibey Huseynzadeh, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kabab%C3%A7%C4%B1%20Adanal%C4%B1(Adanal%C4%B1%20kabab%C3%A7%C4%B1)&query_place_id=ChIJa94aNAB9MEAR47rnvyJsBbU"
"","ChIJS_KanRCHOkARJwvx_cBgWGo","Qaradagh Lahmacun","4","10","","Turkish restaurant","Turkish restaurant|Turkish restaurant","centre","Turkish restaurant","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qaradagh%20Lahmacun&query_place_id=ChIJS_KanRCHOkARJwvx_cBgWGo"
"","ChIJDdtpNnl9MEARlNTWPy2pMfk","BumBumBar","3.3","10","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","plyajı (Lemantanov küçəsi, girişi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=BumBumBar&query_place_id=ChIJDdtpNnl9MEARlNTWPy2pMfk"
"","ChIJ4ev8HshfMEARXlVVnC5GJuU","Fras Lounge","2.6","10","","Restaurant","Restaurant|Restaurant","centre","lounge","F5PF+9HC, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fras%20Lounge&query_place_id=ChIJ4ev8HshfMEARXlVVnC5GJuU"
"","ChIJKVXPiOB9MEARHY1KnhW0CH0","KaffyLaffy","5","9","","Azerbaijani restaurant","Azerbaijani restaurant|Azerbaijani restaurant","centre","Azerbaijani restaurant","4 Sahib Zeynalov Street, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=KaffyLaffy&query_place_id=ChIJKVXPiOB9MEARHY1KnhW0CH0"
"","ChIJs7KLD831MEARbPsgyRV71ps","Lülə kabab Kəbabxana","5","9","","Kebab shop","Kebab shop|Kebab shop","centre","kebab","GXGR+V93, Azerbaijan","https://www.google.com/maps/search/?api=1&query=L%C3%BCl%C9%99%20kabab%20K%C9%99babxana&query_place_id=ChIJs7KLD831MEARbPsgyRV71ps"
"","ChIJsy_iLQD1MEARlkBQnZoqdZc","Emin Ustanın Kababxanası","5","9","","Family restaurant","Family restaurant|Family restaurant","centre","kebab","OBA market Parkın yaxınlığı, Azərbaycan, Bakı ş, Sabunçu r., M. Şəfai 18, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Emin%20Ustan%C4%B1n%20Kababxanas%C4%B1&query_place_id=ChIJsy_iLQD1MEARlkBQnZoqdZc"
"","ChIJbWDEawCLMEARb_-gvEQbkKc","KÖZ BURGER","5","9","","Family restaurant","Family restaurant|Family restaurant","centre","burger","GW3W+X5Q, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=K%C3%96Z%20BURGER&query_place_id=ChIJbWDEawCLMEARb_-gvEQbkKc"
"","ChIJrXqVIyhlMEARdEI73_hK8jU","Pivka Karaoke club","5","9","","Pub","Pub|Pub","centre","karaoke","9X6C+2FP, Ingilab Ismayilov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pivka%20Karaoke%20club&query_place_id=ChIJrXqVIyhlMEARdEI73_hK8jU"
"","ChIJXxXCJ0pfMEARRID79wxvnj8","Siena Restaurant","5","9","","Restaurant","Restaurant|Restaurant","centre","restaurant","G434+J52, Mardakan, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Siena%20Restaurant&query_place_id=ChIJXxXCJ0pfMEARRID79wxvnj8"
"","ChIJ_U0pZLL1MEAR2BcoQ_a16LA","Buzovna Restaurant","5","9","","Restaurant","Restaurant|Restaurant","centre","restaurant","küçəsi, Buzovna Maştağa yolu F.Rustemov, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Buzovna%20Restaurant&query_place_id=ChIJ_U0pZLL1MEAR2BcoQ_a16LA"
"","ChIJ5XJqEffzMEARM_CX_kkV9hY","Greenberry Açaí & Smoothie","5","9","","Açaí shop","Açaí shop|Açaí shop","centre","fine dining restaurant","Sea Breeze Resort, Nardaran, Baku 1097, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Greenberry%20A%C3%A7a%C3%AD%20%26%20Smoothie&query_place_id=ChIJ5XJqEffzMEARM_CX_kkV9hY"
"","ChIJY0d7YwDnOkARwcklnNpxr-U","Xan Dönər","4.9","9","","Restaurant","Restaurant|Restaurant","centre","kebab","WCW2+WGR, Alat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Xan%20D%C3%B6n%C9%99r&query_place_id=ChIJY0d7YwDnOkARwcklnNpxr-U"
"","ChIJmcYM-75fMEARPTIucM7rzQw","AZZA Cake House","4.8","9","","Bakery","Bakery|Bakery","centre","cheesecake","F5PG+565, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=AZZA%20Cake%20House&query_place_id=ChIJmcYM-75fMEARPTIucM7rzQw"
"","ChIJVUEvUz_xMEARTY-P3dJCrjo","Ca'd Oro","4.8","9","","Cafe","Cafe|Cafe","Bilgah, Azerbaijan","cafe","H3Q5+7CV, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ca'd%20Oro&query_place_id=ChIJVUEvUz_xMEARTY-P3dJCrjo"
"","ChIJ22YteABZMEARctd_923EBQs","Bəyaz Mərdəkan","4.7","9","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","G53C+RMP Nuzovna Yolu, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=B%C9%99yaz%20M%C9%99rd%C9%99kan&query_place_id=ChIJ22YteABZMEARctd_923EBQs"
"","ChIJU2D2_H9ZMEARTqGyqbkqtrU","Bakida deniz kenarı restoranlar","4.7","9","","Restaurant","Restaurant|Restaurant","centre","restaurant","G572+PGJ, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bakida%20deniz%20kenar%C4%B1%20restoranlar&query_place_id=ChIJU2D2_H9ZMEARTqGyqbkqtrU"
"","ChIJsfY5ov6JOkAR8CeBqv4kXnw","Lounge Room Sahil","4.6","9","","Restaurant","Restaurant|Restaurant","centre","cafe","1083 Məhərrəm Seyidov, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lounge%20Room%20Sahil&query_place_id=ChIJsfY5ov6JOkAR8CeBqv4kXnw"
"","ChIJBbktqdN9MEAR2-8BWUQgN2s","BARTINY Cocktail Bar","4.6","9","","Bar","Bar|Bar","centre","cocktail bar","15 İslam Səfərli, Bakı 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=BARTINY%20Cocktail%20Bar&query_place_id=ChIJBbktqdN9MEAR2-8BWUQgN2s"
"","ChIJ_VIMkrB9MEAR8GrLo4-LmWA","Shin Shin Restaurant","4.4","9","","Restaurant","Restaurant|Restaurant","centre","Asian restaurant","96e Nizami St, Baku 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shin%20Shin%20Restaurant&query_place_id=ChIJ_VIMkrB9MEAR8GrLo4-LmWA"
"","ChIJKYpaXA-HMEAROixHVsiSAKs","101 Tea House","4.3","9","","Tea house","Tea house|Tea house","centre","tea house","Yeni Yasamal Əsəd Əhmədov küçəsi, Bakı 1017, Azerbaijan","https://www.google.com/maps/search/?api=1&query=101%20Tea%20House&query_place_id=ChIJKYpaXA-HMEAROixHVsiSAKs"
"","ChIJw3QmRgt9MEARBDIuNJszs0s","Viva Dessert","4","9","","Pastry shop","Pastry shop|Pastry shop","centre","dessert","63A Gədirbəyova küç, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Viva%20Dessert&query_place_id=ChIJw3QmRgt9MEARBDIuNJszs0s"
"","ChIJ9_Po0eb1MEARVoii7Aht7xM","Arzu Restoran","3.7","9","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","G399+2RR, Aida Park, Вишновка, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Arzu%20Restoran&query_place_id=ChIJ9_Po0eb1MEARVoii7Aht7xM"
"","ChIJ3_KHd3x9MEAR1hKKL-5_MjI","ROOF - Restaurant and Bar","3","9","","Restaurant","Restaurant|Restaurant","centre","rooftop restaurant","29 Mikayil Huseynov Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ROOF%20-%20Restaurant%20and%20Bar&query_place_id=ChIJ3_KHd3x9MEAR1hKKL-5_MjI"
"","ChIJsR5wSQBfMEARGmWexprs8NM","Yaban Mardakan","1.8","9","","Pub","Pub|Pub","centre","pub","G458+JXM, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Yaban%20Mardakan&query_place_id=ChIJsR5wSQBfMEARGmWexprs8NM"
"","ChIJeSxGJmiHMEAR5GK2iJnmVS8","Dessert Shop","5","8","","Pastry shop","Pastry shop|Pastry shop|Grocery store","centre","dessert","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Dessert%20Shop&query_place_id=ChIJeSxGJmiHMEAR5GK2iJnmVS8"
"","ChIJmVcvR7_1MEARhSvensOZmA4","Mamma Mia","5","8","","Italian restaurant","Italian restaurant|Italian restaurant","centre","Italian restaurant","Neriman Eliyev küçesi, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mamma%20Mia&query_place_id=ChIJmVcvR7_1MEARhSvensOZmA4"
"","ChIJYRvOFC31MEARxz7Kwhdsxmc","Coffee To Go","5","8","","Coffee shop","Coffee shop|Coffee shop","centre","coffee shop","Buzovna Abseron, xanlar, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20To%20Go&query_place_id=ChIJYRvOFC31MEARxz7Kwhdsxmc"
"","ChIJw3h5dkeLMEARM4do8fQoVPY","REST HOUSE PUB","5","8","","Restaurant","Restaurant|Restaurant","centre","pub","FXH4+V98, Ələsgər Ələkbərov, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=REST%20HOUSE%20PUB&query_place_id=ChIJw3h5dkeLMEARM4do8fQoVPY"
"","ChIJeUqGCgBZMEARY6HlmbHLsJA","Mucru Restaurant","5","8","","Restaurant","Restaurant|Restaurant","centre","restaurant","G565+FFH, merdekan, Mərdəkan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mucru%20Restaurant&query_place_id=ChIJeUqGCgBZMEARY6HlmbHLsJA"
"","ChIJr7wNeRtZMEARNYD8jmfz6eY","Lepe Doyen Beach Shuvelan","5","8","","Seafood restaurant","Seafood restaurant|Seafood restaurant","centre","seafood restaurant","Shuvalan beach, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lepe%20Doyen%20Beach%20Shuvelan&query_place_id=ChIJr7wNeRtZMEARNYD8jmfz6eY"
"","ChIJF753agBlMEAR6S_meuAVx4Y","RF lounge by Kərəmov","4.9","8","","Hookah bar","Hookah bar|Hookah bar","centre","hookah lounge","37 General Aliaga Shikhlinski St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=RF%20lounge%20by%20K%C9%99r%C9%99mov&query_place_id=ChIJF753agBlMEAR6S_meuAVx4Y"
"","ChIJO7f3bgD1MEARJSOdsp26EMI","Coffee Hunter","4.8","8","","Coffee shop","Coffee shop|Coffee shop","centre","coffee shop","G39J+CG9, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20Hunter&query_place_id=ChIJO7f3bgD1MEARJSOdsp26EMI"
"","ChIJSxk3LABfMEARTvmVqbTmD3M","Rabui Concept Restaurant","4.8","8","","Family restaurant","Family restaurant|Family restaurant","centre|Mardakan, Azerbaijan","restaurant","87 Sergey Yesenin, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rabui%20Concept%20Restaurant&query_place_id=ChIJSxk3LABfMEARTvmVqbTmD3M"
"","ChIJN2Q3FHSJOkARFhI_XbVTTb8","Armudu lounge","4.6","8","","Cafe","Cafe|Cafe","centre","lounge","6HFH+QHX, Bulvarı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Armudu%20lounge&query_place_id=ChIJN2Q3FHSJOkARFhI_XbVTTb8"
